Age,Gender,Item Purchased,Category,Season,Review Rating,cluster
70,Male,Pants,Clothing,Fall,3.9,0
52,Male,Sneakers,Footwear,Spring,3.8,3
34,Male,Jacket,Outerwear,Fall,4.1,2
65,Male,Shoes,Footwear,Spring,4.0,0
38,Male,Blouse,Clothing,Summer,4.5,2
35,Male,Boots,Footwear,Winter,4.0,2
40,Male,Socks,Clothing,Spring,4.5,2
23,Male,T-shirt,Clothing,Winter,2.7,1
45,Male,Sandals,Footwear,Summer,3.8,3
40,Male,Sneakers,Footwear,Winter,3.8,2
42,Male,Jewelry,Accessories,Summer,3.8,2
57,Male,Sandals,Footwear,Winter,4.3,3
18,Male,Jacket,Outerwear,Summer,3.5,1
18,Male,Skirt,Clothing,Spring,3.8,1
56,Male,Shirt,Clothing,Winter,3.7,3
35,Male,Shorts,Clothing,Summer,4.8,2
49,Male,Socks,Clothing,Fall,4.9,3
49,Male,Jacket,Outerwear,Fall,4.3,3
34,Male,Jewelry,Accessories,Summer,4.4,2
63,Male,T-shirt,Clothing,Winter,3.4,0
42,Male,Gloves,Accessories,Spring,4.3,2
41,Male,Shoes,Footwear,Summer,4.6,2
26,Male,Shoes,Footwear,Fall,3.8,1
48,Male,Shoes,Footwear,Summer,3.9,3
62,Male,Hoodie,Clothing,Spring,2.6,0
24,Male,Belt,Accessories,Winter,4.2,1
48,Male,Coat,Outerwear,Spring,4.6,3
31,Male,Blouse,Clothing,Fall,5.0,1
41,Male,Skirt,Clothing,Fall,4.2,2
24,Male,T-shirt,Clothing,Winter,4.3,1
60,Male,Jeans,Clothing,Spring,3.3,0
38,Male,Scarf,Accessories,Fall,4.9,2
58,Male,Backpack,Accessories,Spring,4.4,0
53,Male,Backpack,Accessories,Winter,3.1,3
44,Male,Scarf,Accessories,Winter,3.5,2
51,Male,Hat,Accessories,Summer,3.9,3
36,Male,Coat,Outerwear,Fall,3.9,2
20,Male,Dress,Clothing,Fall,4.3,1
32,Male,Gloves,Accessories,Spring,3.8,2
66,Male,Sweater,Clothing,Spring,2.7,0
49,Male,Skirt,Clothing,Fall,4.4,3
27,Male,Blouse,Clothing,Spring,3.5,1
29,Male,Dress,Clothing,Summer,3.4,1
29,Male,Jacket,Outerwear,Spring,4.0,1
55,Male,Coat,Outerwear,Winter,4.8,3
57,Male,Dress,Clothing,Spring,4.5,3
29,Male,Shorts,Clothing,Winter,4.4,1
31,Male,Jeans,Clothing,Summer,4.1,1
25,Male,Hat,Accessories,Summer,4.6,1
61,Male,Gloves,Accessories,Fall,3.8,0
53,Male,Sneakers,Footwear,Spring,2.9,3
22,Male,Shoes,Footwear,Summer,2.8,1
28,Male,Hoodie,Clothing,Summer,3.0,1
18,Male,Sneakers,Footwear,Fall,4.2,1
44,Male,Handbag,Accessories,Winter,4.1,2
32,Male,Blouse,Clothing,Fall,4.1,2
34,Male,Belt,Accessories,Summer,4.6,2
67,Male,Socks,Clothing,Spring,2.5,0
66,Male,Blouse,Clothing,Summer,3.0,0
28,Male,Jewelry,Accessories,Fall,3.8,1
70,Male,Shorts,Clothing,Fall,4.1,0
37,Male,Boots,Footwear,Winter,3.3,2
28,Male,Coat,Outerwear,Spring,5.0,1
43,Male,T-shirt,Clothing,Spring,3.8,2
37,Male,Sweater,Clothing,Fall,3.3,2
54,Male,Sunglasses,Accessories,Winter,5.0,3
50,Male,Hat,Accessories,Spring,2.9,3
46,Male,Gloves,Accessories,Fall,2.5,3
60,Male,Socks,Clothing,Summer,4.7,0
40,Male,Handbag,Accessories,Spring,2.9,2
64,Male,Coat,Outerwear,Summer,3.7,0
18,Male,Coat,Outerwear,Summer,4.4,1
37,Male,Pants,Clothing,Winter,2.9,2
36,Male,Belt,Accessories,Summer,3.6,2
51,Male,Sunglasses,Accessories,Spring,4.8,3
26,Male,Hoodie,Clothing,Winter,4.7,1
68,Male,Handbag,Accessories,Summer,2.6,0
27,Male,Gloves,Accessories,Winter,3.4,1
28,Male,Skirt,Clothing,Fall,3.5,1
49,Male,Sunglasses,Accessories,Winter,3.4,3
70,Male,Dress,Clothing,Fall,5.0,0
30,Male,Gloves,Accessories,Spring,4.6,1
27,Male,Sneakers,Footwear,Spring,4.8,1
19,Male,T-shirt,Clothing,Summer,3.7,1
64,Male,Dress,Clothing,Summer,4.7,0
42,Male,Handbag,Accessories,Winter,4.4,2
69,Male,Socks,Clothing,Winter,3.5,0
28,Male,Sneakers,Footwear,Winter,3.8,1
47,Male,Jacket,Outerwear,Summer,4.7,3
69,Male,Hoodie,Clothing,Spring,3.1,0
56,Male,Sandals,Footwear,Winter,5.0,3
28,Male,Shoes,Footwear,Spring,3.7,1
50,Male,Sandals,Footwear,Winter,3.0,3
39,Male,Coat,Outerwear,Spring,4.5,2
35,Male,Gloves,Accessories,Winter,4.7,2
59,Male,Coat,Outerwear,Winter,3.5,0
44,Male,Boots,Footwear,Summer,4.4,2
66,Male,Skirt,Clothing,Winter,2.6,0
20,Male,Skirt,Clothing,Winter,4.2,1
45,Male,Pants,Clothing,Fall,2.6,3
49,Male,Hat,Accessories,Spring,4.8,3
60,Male,Backpack,Accessories,Summer,2.9,0
61,Male,Scarf,Accessories,Spring,4.3,0
36,Male,Scarf,Accessories,Fall,2.6,2
33,Male,Shirt,Clothing,Spring,3.8,2
49,Male,Boots,Footwear,Summer,4.2,3
31,Male,Coat,Outerwear,Summer,3.9,1
19,Male,Belt,Accessories,Winter,3.1,1
39,Male,Boots,Footwear,Fall,3.6,2
66,Male,Sneakers,Footwear,Fall,4.0,0
25,Male,Shirt,Clothing,Spring,3.4,1
63,Male,Blouse,Clothing,Summer,2.6,0
56,Male,Jacket,Outerwear,Summer,4.5,3
20,Male,Skirt,Clothing,Fall,4.9,1
58,Male,Socks,Clothing,Summer,4.4,0
34,Male,Sandals,Footwear,Fall,3.5,2
28,Male,T-shirt,Clothing,Winter,3.3,1
22,Male,Jacket,Outerwear,Winter,3.1,1
37,Male,Belt,Accessories,Fall,4.2,2
54,Male,Shoes,Footwear,Spring,4.9,3
65,Male,Blouse,Clothing,Fall,3.9,0
57,Male,Shoes,Footwear,Winter,4.2,3
38,Male,Sweater,Clothing,Fall,4.9,2
70,Male,Boots,Footwear,Fall,2.8,0
56,Male,Handbag,Accessories,Fall,4.1,3
56,Male,Blouse,Clothing,Summer,4.8,3
22,Male,Skirt,Clothing,Winter,4.1,1
57,Male,Backpack,Accessories,Summer,3.0,3
53,Male,Shirt,Clothing,Fall,4.2,3
53,Male,Sweater,Clothing,Spring,3.8,3
19,Male,Scarf,Accessories,Spring,3.3,1
49,Male,Handbag,Accessories,Fall,4.7,3
44,Male,Scarf,Accessories,Spring,4.3,2
27,Male,Jeans,Clothing,Fall,2.7,1
60,Male,Socks,Clothing,Winter,4.2,0
62,Male,Sunglasses,Accessories,Winter,4.2,0
52,Male,Sneakers,Footwear,Winter,2.5,3
30,Male,Shoes,Footwear,Winter,3.6,1
66,Male,Socks,Clothing,Winter,3.4,0
29,Male,Sunglasses,Accessories,Summer,3.3,1
24,Male,Sweater,Clothing,Winter,4.6,1
51,Male,Shoes,Footwear,Spring,3.9,3
67,Male,Socks,Clothing,Winter,3.7,0
50,Male,Boots,Footwear,Spring,3.1,3
37,Male,Hoodie,Clothing,Spring,4.9,2
69,Male,Gloves,Accessories,Winter,4.7,0
60,Male,Backpack,Accessories,Fall,2.9,0
21,Male,Gloves,Accessories,Spring,4.1,1
44,Male,Blouse,Clothing,Fall,4.0,2
26,Male,Scarf,Accessories,Summer,2.7,1
40,Male,Hat,Accessories,Spring,4.0,2
41,Male,Scarf,Accessories,Fall,2.5,2
62,Male,Sandals,Footwear,Summer,4.5,0
39,Male,Sweater,Clothing,Spring,3.9,2
53,Male,Backpack,Accessories,Spring,4.9,3
24,Male,Blouse,Clothing,Winter,3.3,1
41,Male,Scarf,Accessories,Fall,3.8,2
19,Male,Socks,Clothing,Summer,2.9,1
36,Male,Hat,Accessories,Summer,4.0,2
21,Male,Dress,Clothing,Fall,4.1,1
25,Male,Coat,Outerwear,Spring,3.1,1
65,Male,Shirt,Clothing,Winter,4.6,0
42,Male,Shirt,Clothing,Winter,4.6,2
40,Male,Jeans,Clothing,Spring,2.6,2
58,Male,Socks,Clothing,Winter,5.0,0
40,Male,Sandals,Footwear,Fall,2.9,2
62,Male,Blouse,Clothing,Winter,3.5,0
38,Male,Shirt,Clothing,Spring,3.7,2
37,Male,Sunglasses,Accessories,Fall,2.9,2
65,Male,Jacket,Outerwear,Winter,4.3,0
55,Male,Dress,Clothing,Spring,3.2,3
43,Male,Sunglasses,Accessories,Winter,4.2,2
43,Male,Boots,Footwear,Winter,4.2,2
45,Male,Scarf,Accessories,Winter,3.8,3
64,Male,Shorts,Clothing,Fall,4.4,0
28,Male,Shorts,Clothing,Winter,3.1,1
69,Male,Jeans,Clothing,Fall,5.0,0
54,Male,Scarf,Accessories,Winter,4.7,3
52,Male,Shorts,Clothing,Summer,3.0,3
23,Male,Sneakers,Footwear,Fall,4.2,1
26,Male,Jewelry,Accessories,Spring,3.0,1
48,Male,Shoes,Footwear,Summer,3.7,3
49,Male,Hoodie,Clothing,Summer,2.7,3
53,Male,Jacket,Outerwear,Winter,4.3,3
69,Male,Shorts,Clothing,Fall,2.7,0
26,Male,Socks,Clothing,Summer,3.7,1
21,Male,Coat,Outerwear,Fall,4.3,1
59,Male,Sandals,Footwear,Summer,4.0,0
21,Male,Backpack,Accessories,Fall,3.3,1
22,Male,Pants,Clothing,Fall,4.0,1
26,Male,Sweater,Clothing,Fall,2.7,1
41,Male,Jacket,Outerwear,Winter,4.2,2
37,Male,Sneakers,Footwear,Spring,4.6,2
30,Male,Jewelry,Accessories,Winter,4.8,1
49,Male,Backpack,Accessories,Summer,2.8,3
49,Male,Jewelry,Accessories,Winter,4.5,3
58,Male,Shoes,Footwear,Summer,3.0,0
70,Male,Jacket,Outerwear,Fall,4.6,0
27,Male,Jacket,Outerwear,Spring,3.3,1
65,Male,T-shirt,Clothing,Spring,4.4,0
57,Male,Sneakers,Footwear,Summer,4.4,3
20,Male,Jacket,Outerwear,Summer,4.3,1
34,Male,Hoodie,Clothing,Fall,3.4,2
59,Male,Jacket,Outerwear,Winter,2.8,0
54,Male,T-shirt,Clothing,Spring,3.4,3
36,Male,Gloves,Accessories,Spring,5.0,2
21,Male,Sneakers,Footwear,Fall,4.5,1
52,Male,T-shirt,Clothing,Fall,2.7,3
43,Male,Sneakers,Footwear,Winter,3.4,2
32,Male,Jeans,Clothing,Winter,3.4,2
55,Male,Handbag,Accessories,Summer,2.8,3
31,Male,Socks,Clothing,Spring,4.7,1
45,Male,Jewelry,Accessories,Fall,4.7,3
53,Male,Blouse,Clothing,Winter,4.7,3
24,Male,Backpack,Accessories,Spring,3.4,1
47,Male,Scarf,Accessories,Fall,3.7,3
63,Male,Scarf,Accessories,Summer,4.1,0
38,Male,Shirt,Clothing,Spring,2.9,2
59,Male,Pants,Clothing,Fall,3.2,0
54,Male,Hat,Accessories,Fall,3.0,3
26,Male,Coat,Outerwear,Fall,4.1,1
68,Male,T-shirt,Clothing,Fall,4.5,0
41,Male,Socks,Clothing,Fall,3.4,2
68,Male,Shirt,Clothing,Winter,4.1,0
21,Male,Sweater,Clothing,Spring,4.6,1
32,Male,Gloves,Accessories,Winter,4.6,2
20,Male,Belt,Accessories,Spring,3.4,1
59,Male,Jeans,Clothing,Winter,3.3,0
53,Male,Handbag,Accessories,Fall,3.6,3
66,Male,T-shirt,Clothing,Fall,4.6,0
47,Male,Socks,Clothing,Fall,4.3,3
58,Male,Jeans,Clothing,Winter,4.0,0
28,Male,Scarf,Accessories,Summer,4.8,1
68,Male,Pants,Clothing,Spring,4.3,0
60,Male,Blouse,Clothing,Summer,3.3,0
47,Male,Jacket,Outerwear,Winter,2.8,3
18,Male,Sandals,Footwear,Spring,4.4,1
32,Male,Shorts,Clothing,Summer,3.7,2
27,Male,Shorts,Clothing,Spring,3.6,1
65,Male,Skirt,Clothing,Winter,3.7,0
68,Male,Sandals,Footwear,Fall,5.0,0
55,Male,Blouse,Clothing,Fall,2.7,3
30,Male,Sandals,Footwear,Spring,4.3,1
24,Male,Shirt,Clothing,Summer,4.1,1
57,Male,Socks,Clothing,Winter,2.6,3
23,Male,T-shirt,Clothing,Fall,3.2,1
69,Male,Dress,Clothing,Summer,3.5,0
60,Male,Hat,Accessories,Summer,3.7,0
25,Male,Gloves,Accessories,Spring,3.8,1
18,Male,Socks,Clothing,Winter,4.8,1
37,Male,Dress,Clothing,Fall,4.2,2
61,Male,Socks,Clothing,Summer,2.9,0
41,Male,Belt,Accessories,Fall,2.9,2
69,Male,Handbag,Accessories,Winter,4.8,0
32,Male,Skirt,Clothing,Fall,2.9,2
60,Male,Hoodie,Clothing,Summer,4.8,0
43,Male,Blouse,Clothing,Spring,4.6,2
61,Male,Jeans,Clothing,Spring,4.4,0
57,Male,Boots,Footwear,Spring,3.0,3
56,Male,Handbag,Accessories,Summer,4.4,3
66,Male,Coat,Outerwear,Winter,3.9,0
52,Male,Blouse,Clothing,Spring,4.0,3
63,Male,Handbag,Accessories,Spring,2.5,0
50,Male,Sunglasses,Accessories,Summer,4.1,3
21,Male,Socks,Clothing,Fall,4.8,1
42,Male,Shoes,Footwear,Winter,2.6,2
40,Male,Backpack,Accessories,Spring,3.1,2
67,Male,Scarf,Accessories,Summer,3.2,0
35,Male,Backpack,Accessories,Summer,4.2,2
18,Male,Coat,Outerwear,Fall,2.6,1
52,Male,Hoodie,Clothing,Summer,3.1,3
59,Male,Gloves,Accessories,Fall,2.9,0
49,Male,Shorts,Clothing,Fall,4.6,3
46,Male,Skirt,Clothing,Spring,4.1,3
69,Male,Boots,Footwear,Summer,2.5,0
56,Male,Shorts,Clothing,Winter,4.0,3
27,Male,Handbag,Accessories,Summer,3.5,1
57,Male,Dress,Clothing,Spring,4.4,3
58,Male,Shoes,Footwear,Fall,2.9,0
23,Male,Sneakers,Footwear,Spring,3.1,1
19,Male,Socks,Clothing,Spring,4.4,1
40,Male,Jacket,Outerwear,Winter,4.4,2
54,Male,Backpack,Accessories,Summer,2.7,3
50,Male,Socks,Clothing,Summer,4.9,3
69,Male,Handbag,Accessories,Winter,3.5,0
42,Male,Hat,Accessories,Spring,4.8,2
37,Male,Blouse,Clothing,Summer,4.2,2
46,Male,Shorts,Clothing,Spring,4.6,3
64,Male,Shirt,Clothing,Spring,2.9,0
20,Male,Boots,Footwear,Fall,4.0,1
40,Male,Jacket,Outerwear,Spring,4.9,2
64,Male,Jacket,Outerwear,Summer,3.1,0
29,Male,Handbag,Accessories,Fall,4.4,1
20,Male,Belt,Accessories,Winter,2.5,1
43,Male,Handbag,Accessories,Spring,3.4,2
60,Male,Coat,Outerwear,Spring,3.7,0
39,Male,Sweater,Clothing,Winter,4.2,2
47,Male,Shorts,Clothing,Spring,3.4,3
19,Male,Pants,Clothing,Fall,3.6,1
52,Male,Jewelry,Accessories,Fall,4.7,3
34,Male,Gloves,Accessories,Spring,4.7,2
25,Male,Skirt,Clothing,Spring,3.6,1
43,Male,Sandals,Footwear,Summer,4.6,2
55,Male,Socks,Clothing,Summer,2.6,3
66,Male,Jewelry,Accessories,Summer,3.1,0
41,Male,Sunglasses,Accessories,Fall,3.2,2
47,Male,Coat,Outerwear,Winter,3.9,3
51,Male,Belt,Accessories,Spring,4.9,3
44,Male,Coat,Outerwear,Summer,4.1,2
18,Male,Scarf,Accessories,Summer,4.2,1
33,Male,Sandals,Footwear,Fall,4.1,2
24,Male,Belt,Accessories,Summer,3.9,1
33,Male,Scarf,Accessories,Spring,2.7,2
61,Male,Jewelry,Accessories,Winter,3.7,0
27,Male,Scarf,Accessories,Spring,2.7,1
46,Male,Pants,Clothing,Spring,2.5,3
38,Male,Shoes,Footwear,Spring,3.9,2
63,Male,Boots,Footwear,Summer,3.0,0
47,Male,Jacket,Outerwear,Summer,3.2,3
42,Male,Backpack,Accessories,Winter,3.8,2
41,Male,Jacket,Outerwear,Fall,2.7,2
53,Male,Boots,Footwear,Fall,3.0,3
29,Male,Shoes,Footwear,Winter,4.1,1
61,Male,Belt,Accessories,Spring,3.2,0
69,Male,Jewelry,Accessories,Summer,4.5,0
51,Male,Jewelry,Accessories,Summer,4.3,3
24,Male,Pants,Clothing,Fall,3.5,1
24,Male,T-shirt,Clothing,Fall,3.1,1
70,Male,Shorts,Clothing,Spring,3.9,0
49,Male,Hoodie,Clothing,Fall,2.7,3
48,Male,Belt,Accessories,Winter,4.0,3
58,Male,Boots,Footwear,Spring,2.7,0
32,Male,Hoodie,Clothing,Spring,2.7,2
57,Male,Shorts,Clothing,Spring,4.7,3
69,Male,Backpack,Accessories,Winter,4.5,0
42,Male,Scarf,Accessories,Winter,3.0,2
30,Male,Socks,Clothing,Fall,3.6,1
35,Male,Handbag,Accessories,Fall,3.3,2
19,Male,Sunglasses,Accessories,Spring,4.3,1
52,Male,T-shirt,Clothing,Winter,4.3,3
42,Male,Dress,Clothing,Spring,4.8,2
36,Male,Sneakers,Footwear,Spring,4.0,2
45,Male,Sunglasses,Accessories,Winter,3.5,3
54,Male,Blouse,Clothing,Fall,3.9,3
54,Male,T-shirt,Clothing,Summer,4.4,3
27,Male,Hat,Accessories,Summer,4.6,1
53,Male,Shorts,Clothing,Fall,4.0,3
20,Male,Hoodie,Clothing,Winter,4.2,1
52,Male,Socks,Clothing,Fall,4.5,3
54,Male,Sunglasses,Accessories,Fall,3.9,3
65,Male,Blouse,Clothing,Summer,3.7,0
43,Male,Jeans,Clothing,Summer,3.6,2
57,Male,Dress,Clothing,Winter,4.7,3
19,Male,Dress,Clothing,Fall,3.6,1
69,Male,Jeans,Clothing,Fall,2.5,0
26,Male,Socks,Clothing,Summer,2.9,1
57,Male,Sunglasses,Accessories,Fall,4.4,3
20,Male,Coat,Outerwear,Winter,4.6,1
55,Male,Scarf,Accessories,Winter,3.7,3
44,Male,Backpack,Accessories,Summer,3.2,2
52,Male,Pants,Clothing,Winter,4.9,3
57,Male,Gloves,Accessories,Summer,5.0,3
40,Male,Jacket,Outerwear,Spring,3.3,2
23,Male,Shorts,Clothing,Summer,4.4,1
36,Male,Pants,Clothing,Fall,4.7,2
59,Male,Skirt,Clothing,Fall,3.6,0
29,Male,Blouse,Clothing,Summer,3.2,1
63,Male,Shirt,Clothing,Spring,3.0,0
60,Male,Jewelry,Accessories,Summer,4.4,0
64,Male,Backpack,Accessories,Fall,3.3,0
63,Male,Jewelry,Accessories,Winter,3.4,0
21,Male,Belt,Accessories,Fall,3.9,1
61,Male,Dress,Clothing,Winter,2.9,0
65,Male,Coat,Outerwear,Fall,2.9,0
69,Male,Dress,Clothing,Spring,2.7,0
47,Male,Sweater,Clothing,Spring,3.4,3
41,Male,Hoodie,Clothing,Spring,3.7,2
68,Male,Shoes,Footwear,Spring,4.7,0
41,Male,Shoes,Footwear,Spring,3.1,2
42,Male,Jacket,Outerwear,Fall,4.2,2
66,Male,Backpack,Accessories,Summer,3.0,0
66,Male,Jeans,Clothing,Spring,3.1,0
33,Male,Jacket,Outerwear,Fall,4.2,2
55,Male,Sunglasses,Accessories,Winter,3.8,3
58,Male,Gloves,Accessories,Fall,2.9,0
18,Male,Jacket,Outerwear,Spring,4.2,1
49,Male,T-shirt,Clothing,Fall,3.1,3
61,Male,Sandals,Footwear,Spring,3.6,0
31,Male,Shorts,Clothing,Spring,4.8,1
70,Male,Handbag,Accessories,Fall,4.1,0
68,Male,Pants,Clothing,Winter,3.9,0
27,Male,Blouse,Clothing,Winter,3.0,1
48,Male,Shoes,Footwear,Winter,3.0,3
63,Male,Backpack,Accessories,Spring,4.9,0
49,Male,Shoes,Footwear,Fall,4.8,3
19,Male,Dress,Clothing,Summer,3.3,1
30,Male,Skirt,Clothing,Summer,2.7,1
50,Male,Jacket,Outerwear,Fall,4.2,3
66,Male,Shirt,Clothing,Fall,3.6,0
25,Male,Hoodie,Clothing,Summer,3.8,1
61,Male,Scarf,Accessories,Winter,3.8,0
29,Male,Skirt,Clothing,Spring,4.2,1
53,Male,Skirt,Clothing,Summer,2.7,3
24,Male,Scarf,Accessories,Fall,5.0,1
51,Male,Sunglasses,Accessories,Fall,4.7,3
26,Male,Sandals,Footwear,Summer,3.2,1
59,Male,Hoodie,Clothing,Spring,2.9,0
41,Male,Jacket,Outerwear,Winter,4.2,2
20,Male,Pants,Clothing,Spring,3.7,1
22,Male,Shirt,Clothing,Spring,4.2,1
18,Male,Blouse,Clothing,Winter,2.6,1
30,Male,Skirt,Clothing,Summer,4.0,1
25,Male,Sunglasses,Accessories,Winter,2.7,1
39,Male,Belt,Accessories,Summer,4.0,2
49,Male,Gloves,Accessories,Spring,2.9,3
25,Male,Pants,Clothing,Spring,3.3,1
23,Male,Scarf,Accessories,Spring,4.0,1
33,Male,T-shirt,Clothing,Summer,3.9,2
60,Male,Shoes,Footwear,Summer,3.3,0
51,Male,Pants,Clothing,Spring,3.9,3
23,Male,Gloves,Accessories,Fall,3.9,1
20,Male,Socks,Clothing,Summer,4.2,1
51,Male,Sneakers,Footwear,Summer,4.6,3
23,Female,Shorts,Clothing,Summer,3.3,1
67,Female,Blouse,Clothing,Fall,4.8,0
23,Female,Coat,Outerwear,Fall,4.1,1
26,Female,Sunglasses,Accessories,Summer,3.4,1
52,Female,Shorts,Clothing,Winter,3.6,3
52,Female,Dress,Clothing,Summer,2.7,3
52,Female,Handbag,Accessories,Summer,3.2,3
35,Female,Boots,Footwear,Summer,4.4,2
24,Female,Pants,Clothing,Spring,4.9,1
43,Female,Boots,Footwear,Fall,4.8,2
25,Female,Skirt,Clothing,Summer,2.8,1
46,Female,Sneakers,Footwear,Fall,2.9,3
22,Female,Jewelry,Accessories,Winter,3.2,1
70,Female,T-shirt,Clothing,Winter,3.5,0
49,Female,Sandals,Footwear,Winter,4.1,3
48,Female,Boots,Footwear,Summer,4.1,3
59,Female,Coat,Outerwear,Summer,4.8,0
39,Female,Belt,Accessories,Spring,2.8,2
30,Female,Sunglasses,Accessories,Fall,4.7,1
37,Female,Sandals,Footwear,Winter,4.8,2
56,Female,Boots,Footwear,Spring,2.9,3
67,Female,Hoodie,Clothing,Summer,2.6,0
40,Female,Hat,Accessories,Fall,3.3,2
24,Female,Shorts,Clothing,Winter,3.4,1
43,Female,Backpack,Accessories,Spring,3.6,2
45,Female,Shorts,Clothing,Spring,3.8,3
33,Female,Belt,Accessories,Spring,3.4,2
53,Female,Shorts,Clothing,Spring,3.8,3
44,Female,Socks,Clothing,Fall,3.3,2
23,Female,Shoes,Footwear,Summer,4.8,1
59,Female,Sneakers,Footwear,Winter,3.9,0
68,Female,Backpack,Accessories,Summer,4.2,0
46,Female,Dress,Clothing,Summer,4.7,3
56,Female,Boots,Footwear,Winter,2.7,3
40,Female,Socks,Clothing,Winter,3.8,2
61,Female,Dress,Clothing,Fall,3.6,0
53,Female,Handbag,Accessories,Spring,2.9,3
29,Female,Blouse,Clothing,Fall,3.9,1
44,Female,Belt,Accessories,Summer,4.7,2
43,Female,Pants,Clothing,Winter,3.3,2
40,Female,Sneakers,Footwear,Spring,4.2,2
55,Female,Boots,Footwear,Summer,2.6,3
66,Female,Sunglasses,Accessories,Spring,4.9,0
50,Female,Hat,Accessories,Fall,3.6,3
57,Female,Coat,Outerwear,Spring,4.7,3
42,Female,Jacket,Outerwear,Winter,3.2,2
55,Female,Hoodie,Clothing,Summer,3.6,3
25,Female,Boots,Footwear,Fall,3.6,1
22,Female,T-shirt,Clothing,Winter,3.2,1
49,Female,Sweater,Clothing,Summer,2.8,3
70,Female,Shoes,Footwear,Fall,4.0,0
56,Female,Scarf,Accessories,Winter,4.4,3
52,Female,Dress,Clothing,Spring,3.4,3
65,Female,Jacket,Outerwear,Spring,5.0,0
24,Female,Shoes,Footwear,Spring,3.1,1
32,Female,Backpack,Accessories,Fall,4.2,2
57,Female,Dress,Clothing,Summer,3.3,3
35,Female,Shirt,Clothing,Winter,2.9,2
69,Female,Jacket,Outerwear,Summer,4.7,0
30,Female,Sunglasses,Accessories,Spring,4.0,1
37,Female,Jacket,Outerwear,Fall,4.6,2
19,Female,Coat,Outerwear,Fall,3.8,1
53,Female,Sweater,Clothing,Winter,3.6,3
25,Female,Sneakers,Footwear,Winter,4.1,1
47,Female,Shoes,Footwear,Spring,2.7,3
18,Female,Sunglasses,Accessories,Winter,4.3,1
22,Female,Shorts,Clothing,Winter,4.9,1
69,Female,Hoodie,Clothing,Fall,4.2,0
55,Female,Scarf,Accessories,Spring,2.8,3
19,Female,Sandals,Footwear,Spring,4.9,1
23,Female,Hat,Accessories,Spring,2.8,1
54,Female,Shoes,Footwear,Summer,2.9,3
52,Female,Sneakers,Footwear,Spring,2.5,3
64,Female,Backpack,Accessories,Summer,2.7,0
33,Female,Belt,Accessories,Winter,3.3,2
40,Female,Shirt,Clothing,Winter,3.7,2
26,Female,Skirt,Clothing,Winter,4.0,1
31,Female,Gloves,Accessories,Summer,4.1,1
23,Female,Gloves,Accessories,Winter,4.1,1
52,Female,Handbag,Accessories,Summer,2.5,3
21,Female,Socks,Clothing,Winter,4.2,1
31,Female,Backpack,Accessories,Summer,4.7,1
63,Female,Jeans,Clothing,Summer,2.7,0
46,Female,Skirt,Clothing,Spring,3.0,3
44,Female,Hoodie,Clothing,Spring,4.8,2
57,Female,Jewelry,Accessories,Spring,4.4,3
50,Female,Sneakers,Footwear,Summer,4.3,3
33,Female,Shirt,Clothing,Winter,2.5,2
19,Female,Sunglasses,Accessories,Summer,4.9,1
68,Female,Dress,Clothing,Fall,4.9,0
27,Female,Shoes,Footwear,Spring,3.9,1
61,Female,Belt,Accessories,Fall,4.1,0
38,Female,Shirt,Clothing,Winter,3.3,2
28,Female,Boots,Footwear,Summer,4.1,1
39,Female,Hoodie,Clothing,Fall,3.7,2
18,Female,Jeans,Clothing,Winter,3.1,1
24,Female,Jacket,Outerwear,Spring,3.0,1
64,Female,Jacket,Outerwear,Spring,3.4,0
51,Female,Sandals,Footwear,Spring,2.7,3
27,Female,Dress,Clothing,Fall,3.1,1
48,Female,Sweater,Clothing,Winter,4.0,3
69,Female,Gloves,Accessories,Spring,3.6,0
59,Female,Sunglasses,Accessories,Summer,3.6,0
59,Female,Belt,Accessories,Winter,3.3,0
42,Female,Hat,Accessories,Winter,4.1,2
39,Female,Hat,Accessories,Fall,4.3,2
32,Female,Blouse,Clothing,Summer,3.2,2
68,Female,Shoes,Footwear,Summer,3.9,0
41,Female,Skirt,Clothing,Fall,5.0,2
31,Female,Sneakers,Footwear,Fall,3.4,1
58,Female,T-shirt,Clothing,Fall,3.8,0
28,Female,Handbag,Accessories,Fall,2.9,1
63,Female,Sweater,Clothing,Spring,2.6,0
64,Female,Gloves,Accessories,Summer,4.3,0
66,Female,Dress,Clothing,Winter,2.8,0
31,Female,Dress,Clothing,Spring,4.5,1
55,Female,Blouse,Clothing,Spring,3.8,3
32,Female,Shirt,Clothing,Fall,3.0,2
50,Female,Boots,Footwear,Fall,3.3,3
58,Female,Jacket,Outerwear,Summer,3.1,0
18,Female,Backpack,Accessories,Spring,3.5,1
39,Female,Pants,Clothing,Spring,4.6,2
56,Female,Boots,Footwear,Fall,4.1,3
37,Female,Socks,Clothing,Fall,3.6,2
46,Female,Scarf,Accessories,Fall,2.9,3
52,Female,Blouse,Clothing,Fall,4.8,3
70,Female,Belt,Accessories,Spring,3.2,0
61,Female,Sunglasses,Accessories,Winter,4.3,0
33,Female,Boots,Footwear,Winter,4.1,2
65,Female,Sandals,Footwear,Spring,4.6,0
41,Female,Gloves,Accessories,Spring,3.8,2
19,Female,Skirt,Clothing,Spring,4.5,1
33,Female,Skirt,Clothing,Winter,3.1,2
53,Female,Blouse,Clothing,Summer,2.9,3
